student_id,gender,program,term,year,campus,unit_code,assignment_1,quiz,mid_exam,practical_test_1,assignment_2,practical_test_2,submission_timeliness,funding_type,attendance,risk/notrisk
P5415,Male,CERTIV IT,1,2025,Labasa,410,87,none,none,66,0,68,on time,private,85,1
P5416,Male,CERTIV IT,2,2025,Labasa,410,65,none,none,90,83,60,on time,sponsored,74,1
P5417,Female,CERTIV IT,2,2025,Labasa,410,81,none,none,90,0,60,on time,private,99,1
P5418,Female,CERTIV IT,1,2025,Labasa,410,16,none,none,7,45,20,late submission,private,39,0
P5419,Male,CERTIV IT,1,2025,Labasa,410,85,none,none,66,60,91,on time,private,85,1
P5420,Female,CERTIV IT,2,2025,Labasa,410,91,none,none,82,63,86,on time,sponsored,75,1
P5421,Male,CERTIV IT,1,2025,Labasa,410,53,none,none,39,47,37,late submission,private,18,0
P5422,Male,CERTIV IT,2,2025,Labasa,410,72,none,none,79,0,79,on time,sponsored,84,1
P5423,Female,CERTIV IT,2,2025,Labasa,410,77,none,none,91,87,88,on time,sponsored,89,1
P5424,Female,CERTIV IT,1,2025,Labasa,410,0,none,none,44,0,26,late submission,sponsored,40,0
P5425,Female,CERTIV IT,1,2025,Labasa,410,40,none,none,2,0,5,late submission,private,9,0
P5426,Female,CERTIV IT,1,2025,Labasa,410,5,none,none,17,0,12,late submission,private,21,0
P5427,Female,CERTIV IT,1,2025,Labasa,410,92,none,none,60,0,94,on time,private,72,1
P5428,Male,CERTIV IT,1,2025,Labasa,410,76,none,none,77,0,75,on time,private,96,1
P5429,Male,CERTIV IT,2,2025,Labasa,410,60,none,none,63,78,75,on time,private,85,1
P5430,Male,CERTIV IT,2,2025,Labasa,410,94,none,none,77,61,94,on time,sponsored,79,1
P5431,Male,CERTIV IT,1,2025,Labasa,410,73,none,none,84,85,62,on time,sponsored,87,1
P5432,Male,CERTIV IT,2,2025,Labasa,410,43,none,none,17,40,42,late submission,private,69,0
P5433,Female,CERTIV IT,1,2025,Labasa,410,81,none,none,65,0,87,on time,sponsored,80,1
P5434,Male,CERTIV IT,1,2025,Labasa,410,68,none,none,72,63,89,on time,private,80,1
P5435,Female,CERTIV IT,2,2025,Labasa,410,48,none,none,49,0,31,late submission,sponsored,64,0
P5436,Male,CERTIV IT,2,2025,Labasa,410,2,none,none,43,45,38,late submission,sponsored,5,0
P5437,Male,CERTIV IT,2,2025,Labasa,410,12,none,none,43,54,51,late submission,sponsored,10,0
P5438,Female,CERTIV IT,2,2025,Labasa,410,95,none,none,81,95,81,on time,private,80,1
P5439,Male,CERTIV IT,2,2025,Labasa,410,67,none,none,85,0,89,on time,sponsored,91,1
P5440,Male,CERTIV IT,1,2025,Labasa,410,60,none,none,90,0,83,on time,private,77,1
P5441,Female,CERTIV IT,2,2025,Labasa,410,94,none,none,68,72,88,on time,sponsored,92,1
P5442,Male,CERTIV IT,2,2025,Labasa,410,75,none,none,77,0,84,on time,private,72,1
P5443,Female,CERTIV IT,1,2025,Labasa,410,20,none,none,44,0,0,late submission,sponsored,23,0
P5444,Female,CERTIV IT,1,2025,Labasa,410,4,none,none,47,0,1,late submission,private,17,0
P5445,Male,CERTIV IT,2,2025,Labasa,410,60,none,none,73,0,63,on time,private,87,1
P5446,Female,CERTIV IT,1,2025,Labasa,410,85,none,none,75,87,83,on time,private,71,1
P5447,Male,CERTIV IT,1,2025,Labasa,410,87,none,none,77,60,60,on time,sponsored,98,1
P5448,Male,CERTIV IT,1,2025,Labasa,410,75,none,none,61,0,68,on time,sponsored,75,1
P5449,Male,CERTIV IT,2,2025,Labasa,410,89,none,none,83,0,74,on time,sponsored,92,1
P5450,Male,CERTIV IT,1,2025,Labasa,410,39,none,none,45,0,2,late submission,sponsored,5,0
P5451,Male,CERTIV IT,2,2025,Labasa,410,78,none,none,80,0,68,on time,private,96,1
P5452,Male,CERTIV IT,2,2025,Labasa,410,78,none,none,81,74,67,on time,private,87,1
P5453,Male,CERTIV IT,1,2025,Labasa,410,82,none,none,82,93,78,on time,private,89,1
P5454,Female,CERTIV IT,2,2025,Labasa,410,70,none,none,83,69,91,on time,sponsored,82,1
P5455,Female,CERTIV IT,1,2025,Labasa,410,60,none,none,75,86,86,on time,private,83,1
P5456,Male,CERTIV IT,2,2025,Labasa,410,60,none,none,78,88,86,on time,private,70,1
P5457,Female,CERTIV IT,1,2025,Labasa,410,83,none,none,92,83,64,on time,sponsored,81,1
P5458,Female,CERTIV IT,1,2025,Labasa,410,74,none,none,65,0,66,on time,private,72,1
P5459,Female,CERTIV IT,2,2025,Labasa,410,63,none,none,83,68,76,on time,private,86,1
P5460,Female,CERTIV IT,1,2025,Labasa,410,79,none,none,88,76,84,on time,private,88,1
P5461,Female,DIT,2,2025,Labasa,411,89,none,63,80,none,89,on time,private,91,1
P5462,Male,DIT,1,2025,Labasa,411,27,none,47,19,none,54,late submission,private,67,0
P5463,Female,DIT,1,2025,Labasa,411,95,none,75,72,none,80,on time,sponsored,82,1
P5464,Female,DIT,2,2025,Labasa,411,85,none,95,60,none,83,on time,private,87,1
P5465,Female,DIT,1,2025,Labasa,411,54,none,30,51,none,46,late submission,private,31,0
P5466,Male,DIT,2,2025,Labasa,411,71,none,70,61,none,83,on time,sponsored,70,1
P5467,Female,DIT,2,2025,Labasa,411,90,none,73,68,none,73,on time,sponsored,76,1
P5468,Female,DIT,2,2025,Labasa,411,80,none,75,70,none,85,on time,sponsored,75,1
P5469,Female,DIT,2,2025,Labasa,411,76,none,70,88,none,90,on time,sponsored,88,1
P5470,Male,DIT,1,2025,Labasa,411,69,none,62,68,none,75,on time,private,87,1
P5471,Male,DIT,1,2025,Labasa,411,64,none,87,72,none,74,on time,sponsored,78,1
P5472,Male,DIT,2,2025,Labasa,411,91,none,64,93,none,69,on time,private,76,1
P5473,Male,DIT,2,2025,Labasa,411,81,none,77,81,none,68,on time,sponsored,80,1
P5474,Female,DIT,1,2025,Labasa,411,27,none,36,44,none,38,late submission,private,56,0
P5475,Male,DIT,1,2025,Labasa,411,61,none,60,85,none,78,on time,sponsored,77,1
P5476,Male,DIT,1,2025,Labasa,411,69,none,68,91,none,88,on time,private,75,1
P5477,Female,DIT,2,2025,Labasa,411,86,none,92,62,none,85,on time,sponsored,100,1
P5478,Female,DIT,2,2025,Labasa,411,60,none,73,95,none,83,on time,private,70,1
P5479,Male,DIT,1,2025,Labasa,411,80,none,70,92,none,79,on time,private,71,1
P5480,Male,DIT,2,2025,Labasa,411,90,none,79,63,none,68,on time,sponsored,96,1
P5481,Female,DIT,2,2025,Labasa,411,90,none,83,92,none,70,on time,private,90,1
P5482,Female,DIT,2,2025,Labasa,411,87,none,70,60,none,62,on time,sponsored,81,1
P5483,Male,DIT,2,2025,Labasa,411,85,none,76,86,none,64,on time,private,86,1
P5484,Female,DIT,2,2025,Labasa,411,73,none,66,93,none,73,on time,private,89,1
P5485,Female,DIT,2,2025,Labasa,411,38,none,45,32,none,27,late submission,private,9,0
P5486,Male,DIT,2,2025,Labasa,411,38,none,44,51,none,42,late submission,private,1,0
P5487,Male,DIT,1,2025,Labasa,411,13,none,8,8,none,47,late submission,private,55,0
P5488,Male,DIT,2,2025,Labasa,411,6,none,10,45,none,35,late submission,sponsored,12,0
P5489,Male,DIT,1,2025,Labasa,411,74,none,76,61,none,60,on time,private,79,1
P5490,Male,DIT,1,2025,Labasa,411,68,none,72,93,none,79,on time,sponsored,83,1
P5491,Female,DIT,2,2025,Labasa,411,81,none,85,89,none,92,on time,sponsored,98,1
P5492,Female,DIT,1,2025,Labasa,411,8,none,13,28,none,33,late submission,sponsored,64,0
P5493,Female,DIT,1,2025,Labasa,411,64,none,84,93,none,63,on time,private,87,1
P5494,Female,DIT,1,2025,Labasa,411,36,none,41,23,none,25,late submission,private,25,0
P5495,Female,DIT,2,2025,Labasa,411,85,none,61,80,none,92,on time,private,88,1
P5496,Female,DIT,2,2025,Labasa,411,72,none,94,75,none,60,on time,private,88,1
P5497,Female,DIT,1,2025,Labasa,411,63,none,94,63,none,69,on time,sponsored,95,1
P5498,Female,DIT,1,2025,Labasa,411,66,none,86,80,none,82,on time,sponsored,74,1
P5499,Female,DIT,2,2025,Labasa,411,81,none,91,93,none,85,on time,private,83,1
P5500,Female,DIT,2,2025,Labasa,411,22,none,6,11,none,16,late submission,private,45,0
P5501,Female,DIT,2,2025,Labasa,411,84,none,93,88,none,81,on time,sponsored,70,1
P5502,Female,DIT,1,2025,Labasa,411,64,none,86,84,none,82,on time,private,71,1
P5503,Female,DIT,2,2025,Labasa,411,79,none,76,64,none,92,on time,private,75,1
P5504,Female,DIT,2,2025,Labasa,411,72,none,93,86,none,94,on time,sponsored,95,1
P5505,Female,DIT,1,2025,Labasa,411,90,none,62,64,none,88,on time,private,77,1
P5506,Male,DIT,1,2025,Labasa,411,77,none,69,73,none,92,on time,private,71,1
P5507,Female,DIT,1,2025,Labasa,411,63,none,94,94,none,74,on time,private,95,1
P5508,Male,DIT,2,2025,Labasa,411,60,none,87,64,none,90,on time,private,76,1
P5509,Female,DIT,2,2025,Labasa,411,69,none,95,77,none,67,on time,private,78,1
P5510,Male,DIT,2,2025,Labasa,411,79,none,80,62,none,89,on time,sponsored,78,1
P5511,Male,DIT,2,2025,Labasa,411,19,none,32,0,none,36,late submission,private,48,0
P5512,Female,DIT,2,2025,Labasa,411,76,none,61,81,none,95,on time,sponsored,100,1
P5513,Male,DIT,1,2025,Labasa,411,70,none,76,77,none,69,on time,sponsored,83,1
P5514,Male,DIT,1,2025,Labasa,411,21,none,33,17,none,39,late submission,sponsored,45,0
P5515,Male,DIT,2,2025,Labasa,411,62,none,74,66,none,88,on time,sponsored,79,1
P5516,Female,DIT,2,2025,Labasa,411,83,none,83,67,none,79,on time,private,83,1
P5517,Male,DIT,2,2025,Labasa,411,72,none,60,92,none,93,on time,sponsored,99,1
P5518,Male,DIT,2,2025,Labasa,411,44,none,32,51,none,17,late submission,private,66,0
P5519,Male,DIT,2,2025,Labasa,411,70,none,87,61,none,83,on time,sponsored,90,1
P5520,Female,DIT,2,2025,Labasa,411,78,none,93,73,none,66,on time,private,83,1
P5521,Female,DIT,1,2025,Labasa,413,71,73,65,83,none,none,on time,private,82,1
P5522,Male,DIT,1,2025,Labasa,413,78,69,84,83,none,none,on time,sponsored,86,1
P5523,Female,DIT,2,2025,Labasa,413,86,69,75,68,none,none,on time,sponsored,87,1
P5524,Female,DIT,1,2025,Labasa,413,88,92,61,69,none,none,on time,sponsored,85,1
P5525,Male,DIT,1,2025,Labasa,413,62,87,80,77,none,none,on time,sponsored,96,1
P5526,Female,DIT,1,2025,Labasa,413,89,88,80,76,none,none,on time,private,87,1
P5527,Male,DIT,2,2025,Labasa,413,72,93,64,94,none,none,on time,private,80,1
P5528,Male,DIT,2,2025,Labasa,413,82,64,80,91,none,none,on time,sponsored,84,1
P5529,Male,DIT,2,2025,Labasa,413,70,85,95,73,none,none,on time,private,89,1
P5530,Female,DIT,2,2025,Labasa,413,69,61,90,85,none,none,on time,sponsored,86,1
P5531,Male,DIT,1,2025,Labasa,413,71,67,61,81,none,none,on time,sponsored,82,1
P5532,Male,DIT,1,2025,Labasa,413,66,92,68,61,none,none,on time,private,88,1
P5533,Female,DIT,1,2025,Labasa,413,55,7,3,29,none,none,late submission,sponsored,49,0
P5534,Male,DIT,1,2025,Labasa,413,84,95,74,74,none,none,on time,sponsored,74,1
P5535,Female,DIT,2,2025,Labasa,413,62,75,80,62,none,none,on time,private,89,1
P5536,Female,DIT,2,2025,Labasa,413,93,74,72,81,none,none,on time,private,86,1
P5537,Female,DIT,2,2025,Labasa,413,75,66,70,73,none,none,on time,private,85,1
P5538,Male,DIT,2,2025,Labasa,413,80,88,62,82,none,none,on time,sponsored,90,1
P5539,Male,DIT,1,2025,Labasa,413,93,77,77,76,none,none,on time,sponsored,89,1
P5540,Male,DIT,2,2025,Labasa,413,66,64,79,64,none,none,on time,sponsored,86,1
P5541,Female,DIT,2,2025,Labasa,413,14,41,50,20,none,none,late submission,sponsored,13,0
P5542,Male,DIT,1,2025,Labasa,413,80,85,94,64,none,none,on time,sponsored,84,1
P5543,Male,DIT,2,2025,Labasa,413,34,3,55,9,none,none,late submission,private,57,0
P5544,Male,DIT,2,2025,Labasa,413,27,32,18,16,none,none,late submission,private,34,0
P5545,Female,DIT,2,2025,Labasa,413,74,87,87,79,none,none,on time,sponsored,79,1
P5546,Male,DIT,1,2025,Labasa,413,80,90,73,91,none,none,on time,sponsored,100,1
P5547,Male,DIT,1,2025,Labasa,413,83,88,70,69,none,none,on time,private,100,1
P5548,Female,DIT,1,2025,Labasa,413,62,68,65,81,none,none,on time,sponsored,82,1
P5549,Female,DIT,2,2025,Labasa,413,74,71,79,65,none,none,on time,sponsored,96,1
P5550,Female,DIT,2,2025,Labasa,413,94,75,87,84,none,none,on time,private,81,1
P5551,Male,DIT,2,2025,Labasa,413,50,24,54,30,none,none,late submission,private,38,0
P5552,Female,DIT,2,2025,Labasa,413,82,94,78,65,none,none,on time,private,73,1
P5553,Female,DIT,2,2025,Labasa,413,87,64,88,60,none,none,on time,sponsored,99,1
P5554,Female,DIT,1,2025,Labasa,413,32,42,6,25,none,none,late submission,sponsored,21,0
P5555,Male,DIT,2,2025,Labasa,413,50,48,19,53,none,none,late submission,sponsored,12,0
P5556,Female,DIT,2,2025,Labasa,413,76,95,73,91,none,none,on time,sponsored,98,1
P5557,Female,DIT,2,2025,Labasa,413,94,85,78,75,none,none,on time,sponsored,74,1
P5558,Male,DIT,1,2025,Labasa,413,47,1,36,46,none,none,late submission,private,54,0
P5559,Female,DIT,1,2025,Labasa,413,86,84,88,89,none,none,on time,sponsored,98,1
P5560,Male,DIT,2,2025,Labasa,413,4,0,8,20,none,none,late submission,private,52,0
P5561,Female,DIT,1,2025,Labasa,413,68,68,68,74,none,none,on time,sponsored,95,1
P5562,Female,DIT,1,2025,Labasa,413,87,95,74,86,none,none,on time,private,76,1
P5563,Female,DIT,2,2025,Labasa,413,90,88,64,80,none,none,on time,sponsored,70,1
P5564,Male,DIT,2,2025,Labasa,413,77,78,61,70,none,none,on time,sponsored,82,1
P5565,Male,DIT,1,2025,Labasa,413,29,19,54,25,none,none,late submission,sponsored,44,0
P5566,Female,DIT,2,2025,Labasa,413,52,3,7,35,none,none,late submission,private,17,0
P5567,Female,DIT,1,2025,Labasa,413,73,64,82,84,none,none,on time,private,74,1
P5568,Female,DIT,2,2025,Labasa,413,91,88,84,76,none,none,on time,sponsored,75,1
P5569,Male,DIT,2,2025,Labasa,413,95,80,60,71,none,none,on time,sponsored,70,1
P5570,Female,DIT,2,2025,Labasa,413,77,78,76,95,none,none,on time,sponsored,93,1
P5571,Female,DIT,2,2025,Labasa,413,60,79,90,75,none,none,on time,sponsored,87,1
P5572,Male,DIT,1,2025,Labasa,413,84,65,83,90,none,none,on time,private,81,1
P5573,Female,DIT,1,2025,Labasa,413,76,89,93,93,none,none,on time,sponsored,72,1
P5574,Female,DIT,2,2025,Labasa,413,78,60,80,78,none,none,on time,sponsored,74,1
P5575,Male,DIT,2,2025,Labasa,413,66,92,72,63,none,none,on time,private,83,1
P5576,Female,DIT,1,2025,Labasa,413,75,65,79,73,none,none,on time,private,93,1
P5577,Male,DIT,2,2025,Labasa,413,74,87,90,94,none,none,on time,private,72,1
P5578,Female,DIT,1,2025,Labasa,413,91,95,64,95,none,none,on time,sponsored,100,1
P5579,Female,DIT,1,2025,Labasa,413,93,80,87,79,none,none,on time,private,91,1
P5580,Male,DIT,2,2025,Labasa,413,41,35,41,53,none,none,late submission,private,6,0
P5581,Male,BIS,1,2025,Labasa,501,none,23,none,11,45,0,late submission,sponsored,74,0
P5582,Male,BIS,1,2025,Labasa,501,92,81,none,61,80,0,on time,sponsored,71,1
P5583,Male,BIS,1,2025,Labasa,501,85,none,none,66,80,0,on time,sponsored,74,1
P5584,Male,BIS,1,2025,Labasa,501,none,none,none,68,68,77,on time,private,97,1
P5585,Male,BIS,2,2025,Labasa,501,none,63,none,84,68,66,on time,sponsored,88,1
P5586,Male,BIS,1,2025,Labasa,501,none,none,none,12,14,23,late submission,private,32,0
P5587,Female,BIS,1,2025,Labasa,501,46,21,none,43,0,8,late submission,sponsored,20,0
P5588,Female,BIS,1,2025,Labasa,501,88,none,none,76,0,87,on time,private,79,1
P5589,Female,BIS,1,2025,Labasa,501,75,89,none,75,0,0,on time,private,93,1
P5590,Male,BIS,2,2025,Labasa,501,none,84,none,83,81,0,on time,sponsored,94,1
P5591,Female,BIS,1,2025,Labasa,501,86,none,none,77,0,74,on time,sponsored,77,1
P5592,Female,BIS,2,2025,Labasa,501,77,87,none,74,81,0,on time,private,98,1
P5593,Male,BIS,2,2025,Labasa,501,72,none,none,79,0,90,on time,private,74,1
P5594,Male,BIS,2,2025,Labasa,501,none,20,none,13,0,0,late submission,sponsored,53,0
P5595,Female,BIS,1,2025,Labasa,501,66,none,none,78,90,94,on time,private,70,1
P5596,Female,BIS,1,2025,Labasa,501,66,none,none,89,65,75,on time,sponsored,77,1
P5597,Female,BIS,1,2025,Labasa,501,none,none,none,77,0,90,on time,sponsored,82,1
P5598,Male,BIS,2,2025,Labasa,501,none,67,none,85,0,0,on time,sponsored,88,1
P5599,Male,BIS,2,2025,Labasa,501,70,78,none,85,73,0,on time,sponsored,96,1
P5600,Male,BIS,2,2025,Labasa,501,none,none,none,86,0,89,on time,private,82,1
P5601,Female,BIS,2,2025,Labasa,501,none,13,none,14,38,2,late submission,private,3,0
P5602,Female,BIS,1,2025,Labasa,501,67,75,none,62,65,74,on time,sponsored,95,1
P5603,Female,BIS,2,2025,Labasa,501,none,none,none,78,0,65,on time,private,99,1
P5604,Male,BIS,2,2025,Labasa,501,64,none,none,66,85,78,on time,sponsored,76,1
P5605,Male,BIS,1,2025,Labasa,501,9,54,none,7,25,47,late submission,sponsored,20,0
P5606,Male,BIS,1,2025,Labasa,501,76,79,none,69,63,80,on time,sponsored,73,1
P5607,Male,BIS,2,2025,Labasa,501,none,73,none,63,0,90,on time,sponsored,85,1
P5608,Male,BIS,2,2025,Labasa,501,66,none,none,79,89,70,on time,sponsored,98,1
P5609,Female,BIS,1,2025,Labasa,501,79,68,none,64,0,0,on time,private,96,1
P5610,Female,BIS,2,2025,Labasa,501,none,none,none,62,0,0,on time,sponsored,83,1
P5611,Male,BIS,2,2025,Labasa,501,67,none,none,64,75,81,on time,sponsored,90,1
P5612,Female,BIS,1,2025,Labasa,501,71,64,none,95,0,81,on time,private,91,1
P5613,Female,BIS,1,2025,Labasa,501,none,8,none,18,31,0,late submission,private,63,0
P5614,Female,BIS,2,2025,Labasa,501,none,none,none,83,0,0,on time,private,89,1
P5615,Female,BIS,2,2025,Labasa,501,none,none,none,89,0,85,on time,private,81,1
P5616,Female,BIS,2,2025,Labasa,501,60,none,none,65,0,67,on time,private,78,1
P5617,Male,BIS,2,2025,Labasa,501,71,62,none,66,60,0,on time,private,100,1
P5618,Male,BIS,2,2025,Labasa,501,none,0,none,26,10,32,late submission,private,12,0
P5619,Male,BIS,2,2025,Labasa,501,none,none,none,11,11,18,late submission,sponsored,20,0
P5620,Female,BIS,2,2025,Labasa,501,82,none,none,77,65,0,on time,sponsored,74,1
P5621,Female,BIS,1,2025,Labasa,501,none,none,none,80,0,88,on time,sponsored,98,1
P5622,Male,BIS,1,2025,Labasa,501,none,40,none,31,35,0,late submission,private,0,0
P5623,Male,BIS,1,2025,Labasa,501,none,none,none,78,81,79,on time,sponsored,87,1
P5624,Female,BIS,1,2025,Labasa,501,41,18,none,35,0,18,late submission,sponsored,65,0
P5625,Male,BIS,1,2025,Labasa,501,61,74,none,91,95,0,on time,sponsored,86,1
P5626,Male,BIS,1,2025,Labasa,501,none,none,none,80,0,0,on time,private,96,1
P5627,Female,BIS,2,2025,Labasa,501,none,86,none,63,0,0,on time,private,70,1
P5628,Male,BIS,2,2025,Labasa,501,81,none,none,74,0,0,on time,private,71,1
P5629,Male,BIS,1,2025,Labasa,501,none,74,none,95,0,95,on time,private,74,1
P5630,Male,BIS,2,2025,Labasa,501,72,none,none,85,0,0,on time,private,70,1
P5631,Female,BIS,1,2025,Labasa,501,94,none,none,69,76,0,on time,sponsored,98,1
P5632,Male,BIS,1,2025,Labasa,501,none,81,none,75,85,0,on time,sponsored,84,1
P5633,Female,BIS,2,2025,Labasa,501,none,91,none,60,0,0,on time,sponsored,100,1
P5634,Female,BIS,1,2025,Labasa,501,none,81,none,82,71,0,on time,sponsored,94,1
P5635,Male,BIS,2,2025,Labasa,501,68,none,none,65,88,0,on time,sponsored,78,1
P5636,Female,BIS,1,2025,Labasa,501,61,65,none,89,94,0,on time,sponsored,96,1
P5637,Male,BIS,1,2025,Labasa,501,none,none,none,8,0,48,late submission,sponsored,48,0
P5638,Male,BIS,1,2025,Labasa,501,none,19,none,0,11,0,late submission,sponsored,75,0
P5639,Male,BIS,1,2025,Labasa,501,73,74,none,91,65,60,on time,sponsored,77,1
P5640,Male,BIS,1,2025,Labasa,501,none,none,none,71,0,0,on time,private,90,1
P5641,Male,BIS,2,2025,Labasa,603,60,none,46.81,none,none,none,on time,private,89,1
P5642,Male,BIS,1,2025,Labasa,603,73,none,29.1,none,none,none,on time,private,95,1
P5643,Male,BIS,1,2025,Labasa,603,50,none,18.71,none,none,none,late submission,private,59,0
P5644,Male,BIS,2,2025,Labasa,603,78,none,50.14,none,none,none,on time,private,79,1
P5645,Female,BIS,1,2025,Labasa,603,48,none,12.35,none,none,none,late submission,private,15,0
P5646,Male,BIS,1,2025,Labasa,603,86,none,46.34,none,none,none,on time,private,85,1
P5647,Female,BIS,1,2025,Labasa,603,86,none,27.01,none,none,none,on time,private,91,1
P5648,Male,BIS,1,2025,Labasa,603,90,none,41.42,none,none,none,on time,private,96,1
P5649,Female,BIS,1,2025,Labasa,603,8,none,8.61,none,none,none,late submission,sponsored,7,0
P5650,Male,BIS,2,2025,Labasa,603,61,none,36.59,none,none,none,on time,private,87,1
P5651,Female,BIS,2,2025,Labasa,603,69,none,30.95,none,none,none,on time,sponsored,77,1
P5652,Female,BIS,1,2025,Labasa,603,64,none,51.07,none,none,none,on time,sponsored,88,1
P5653,Female,BIS,2,2025,Labasa,603,74,none,52.35,none,none,none,on time,private,81,1
P5654,Male,BIS,1,2025,Labasa,603,72,none,25.65,none,none,none,on time,private,74,1
P5655,Male,BIS,1,2025,Labasa,603,94,none,41.94,none,none,none,on time,sponsored,80,1
P5656,Male,BIS,1,2025,Labasa,603,69,none,32.79,none,none,none,on time,sponsored,72,1
P5657,Female,BIS,2,2025,Labasa,603,90,none,47.65,none,none,none,on time,sponsored,76,1
P5658,Female,BIS,1,2025,Labasa,603,91,none,37.38,none,none,none,on time,sponsored,87,1
P5659,Male,BIS,2,2025,Labasa,603,2,none,3.3,none,none,none,late submission,sponsored,67,0
P5660,Female,BIS,1,2025,Labasa,603,44,none,14.98,none,none,none,late submission,sponsored,45,0
P5661,Female,BIS,1,2025,Labasa,603,83,none,26.91,none,none,none,on time,sponsored,97,1
P5662,Male,BIS,2,2025,Labasa,603,82,none,31.62,none,none,none,on time,private,78,1
P5663,Male,BIS,2,2025,Labasa,603,20,none,32.56,none,none,none,late submission,private,46,0
P5664,Female,BIS,2,2025,Labasa,603,32,none,10.27,none,none,none,late submission,private,33,0
P5665,Female,BIS,1,2025,Labasa,603,83,none,49.91,none,none,none,on time,private,96,1
P5666,Male,BIS,2,2025,Labasa,603,60,none,53.76,none,none,none,on time,private,74,1
P5667,Male,BIS,2,2025,Labasa,603,67,none,29.29,none,none,none,on time,private,87,1
P5668,Male,BIS,2,2025,Labasa,603,45,none,17.23,none,none,none,late submission,private,57,0
P5669,Male,BIS,2,2025,Labasa,603,73,none,32.72,none,none,none,on time,private,89,1
P5670,Female,BIS,1,2025,Labasa,603,79,none,38.11,none,none,none,on time,sponsored,88,1
P5671,Female,BIS,1,2025,Labasa,603,78,none,51.79,none,none,none,on time,sponsored,95,1
P5672,Female,BIS,1,2025,Labasa,603,89,none,50.74,none,none,none,on time,private,81,1
P5673,Male,BIS,2,2025,Labasa,603,63,none,38.77,none,none,none,on time,private,86,1
P5674,Male,BIS,1,2025,Labasa,603,65,none,33.78,none,none,none,on time,sponsored,86,1
P5675,Male,BIS,1,2025,Labasa,603,63,none,52.79,none,none,none,on time,sponsored,90,1
P5676,Female,BIS,2,2025,Labasa,603,91,none,37.01,none,none,none,on time,private,99,1
P5677,Female,BIS,1,2025,Labasa,603,68,none,50.46,none,none,none,on time,sponsored,83,1
P5678,Female,BIS,1,2025,Labasa,603,69,none,25.81,none,none,none,on time,sponsored,72,1
P5679,Male,BIS,2,2025,Labasa,603,84,none,49.51,none,none,none,on time,sponsored,78,1
P5680,Male,BIS,1,2025,Labasa,603,54,none,15.8,none,none,none,late submission,private,27,0
P5681,Female,BIS,1,2025,Labasa,603,44,none,18.91,none,none,none,late submission,sponsored,65,0
P5682,Female,BIS,2,2025,Labasa,603,73,none,36.44,none,none,none,on time,sponsored,90,1
P5683,Female,BIS,2,2025,Labasa,603,68,none,25.72,none,none,none,on time,private,79,1
P5684,Female,BIS,2,2025,Labasa,603,67,none,51.01,none,none,none,on time,sponsored,92,1
P5685,Male,BIS,2,2025,Labasa,603,73,none,36.23,none,none,none,on time,sponsored,94,1
P5686,Male,BIS,1,2025,Labasa,603,85,none,28.29,none,none,none,on time,private,80,1
P5687,Female,BIS,1,2025,Labasa,603,93,none,47.01,none,none,none,on time,sponsored,71,1
P5688,Male,BIS,2,2025,Labasa,603,78,none,26.84,none,none,none,on time,sponsored,72,1
P5689,Male,BIS,1,2025,Labasa,603,64,none,45.61,none,none,none,on time,private,82,1
P5690,Female,BIS,1,2025,Labasa,603,77,none,40.45,none,none,none,on time,sponsored,90,1
P5691,Male,BIS,2,2025,Labasa,603,92,none,26.5,none,none,none,on time,private,80,1
P5692,Male,BIS,1,2025,Labasa,603,84,none,33.45,none,none,none,on time,private,82,1
P5693,Male,BIS,2,2025,Labasa,603,2,none,3.19,none,none,none,late submission,private,57,0
P5694,Male,BIS,1,2025,Labasa,603,38,none,18.45,none,none,none,late submission,private,13,0
P5695,Male,BIS,2,2025,Labasa,603,66,none,35.97,none,none,none,on time,sponsored,83,1
P5696,Female,BIS,2,2025,Labasa,603,7,none,2.98,none,none,none,late submission,private,66,0
P5697,Female,BIS,2,2025,Labasa,603,72,none,29.79,none,none,none,on time,sponsored,88,1
P5698,Male,BIS,2,2025,Labasa,603,21,none,33.94,none,none,none,late submission,sponsored,41,0
P5699,Male,BIS,2,2025,Labasa,603,82,none,37.66,none,none,none,on time,sponsored,81,1
P5700,Female,BIS,1,2025,Labasa,603,75,none,54.62,none,none,none,on time,private,77,1
P5701,Male,CERTIV IT,2,2025,Nasinu,410,66,none,none,89,0,95,on time,sponsored,82,1
P5702,Male,CERTIV IT,1,2025,Nasinu,410,87,none,none,87,0,73,on time,private,87,1
P5703,Male,CERTIV IT,1,2025,Nasinu,410,73,none,none,70,89,90,on time,private,95,1
P5704,Female,CERTIV IT,2,2025,Nasinu,410,76,none,none,80,0,63,on time,sponsored,95,1
P5705,Male,CERTIV IT,2,2025,Nasinu,410,79,none,none,87,66,60,on time,private,86,1
P5706,Female,CERTIV IT,1,2025,Nasinu,410,8,none,none,46,53,40,late submission,private,0,0
P5707,Female,CERTIV IT,1,2025,Nasinu,410,90,none,none,90,0,67,on time,sponsored,92,1
P5708,Male,CERTIV IT,2,2025,Nasinu,410,92,none,none,84,72,63,on time,private,74,1
P5709,Male,CERTIV IT,2,2025,Nasinu,410,3,none,none,52,0,9,late submission,sponsored,18,0
P5710,Male,CERTIV IT,2,2025,Nasinu,410,63,none,none,82,0,90,on time,sponsored,85,1
